Total number of words: 2103361
Total number of distinct words: 43654
Popular treshold: 2183
Lower common treshold: 20735
Upper common treshold: 22919
Rare treshold: 41471

Popular words
+--------------+---------+----+
|          Word|Frequency|Rank|
|       becomes|      119|1645|
|     cervantes|      119|1646|
|         claim|      119|1647|
|       commend|      119|1648|
|        crowns|      119|1649|
|         feast|      119|1650|
|         hadst|      119|1651|
|      husbands|      119|1652|
|      ignorant|      119|1653|
|        latter|      119|1654|
|         names|      119|1655|
|       prayers|      119|1656|
|         shown|      119|1657|
|        silver|      119|1658|
|       weeping|      119|1659|
|          army|      118|1660|
|       arrived|      118|1661|
|         aware|      118|1662|
|         lafeu|      118|1663|
|         owner|      118|1664|
|     persuaded|      118|1665|
|       serious|      118|1666|
|       ulysses|      118|1667|
|     yesterday|      118|1668|
|          burn|      117|1669|
|      courtesy|      117|1670|
|       express|      117|1671|
|        humble|      117|1672|
|       outside|      117|1673|
|           owe|      117|1674|
|          soot|      117|1675|
|      surprise|      117|1676|
|       willing|      117|1677|
|      attended|      116|1678|
|          dust|      116|1679|
|     instantly|      116|1680|
|       provost|      116|1681|
|       slender|      116|1682|
|     afternoon|      115|1683|
|      distress|      115|1684|
|          park|      115|1685|
|         quoth|      115|1686|
|        wheres|      115|1687|
|    altogether|      114|1688|
|      citizens|      114|1689|
|     described|      114|1690|
|       dressed|      114|1691|
|          fled|      114|1692|
|         harry|      114|1693|
|          mens|      114|1694|
|       mistake|      114|1695|
|      murderer|      114|1696|
|         shook|      114|1697|
|      subjects|      114|1698|
|         threw|      114|1699|
|           add|      113|1700|
|        bianca|      113|1701|
|         burst|      113|1702|
|       despair|      113|1703|
|        exeter|      113|1704|
|          iron|      113|1705|
|         kinds|      113|1706|
|          lack|      113|1707|
|         merit|      113|1708|
|        nights|      113|1709|
|        plague|      113|1710|
|      practice|      113|1711|
|         spain|      113|1712|
|       thither|      113|1713|
|        throat|      113|1714|
|       wanting|      113|1715|
|         adieu|      112|1716|
|        affair|      112|1717|
|     curiosity|      112|1718|
|        demand|      112|1719|
|          drum|      112|1720|
|      earnshaw|      112|1721|
|     katherina|      112|1722|
|      radiance|      112|1723|
|        remedy|      112|1724|
|        remove|      112|1725|
|        surely|      112|1726|
|        thrown|      112|1727|
|        yonder|      112|1728|
|        awhile|      111|1729|
|        begged|      111|1730|
|     breakfast|      111|1731|
|         cathy|      111|1732|
|         ebook|      111|1733|
|           fee|      111|1734|
|          feed|      111|1735|
|       ferrars|      111|1736|
|          fury|      111|1737|
|   housekeeper|      111|1738|
|          jack|      111|1739|
|       leisure|      111|1740|
|          lion|      111|1741|
|       quarter|      111|1742|
|        slowly|      111|1743|
|       suspect|      111|1744|
|  circumstance|      110|1745|
|     cymbeline|      110|1746|
|         dukes|      110|1747|
|          fill|      110|1748|
|         habit|      110|1749|
|       holding|      110|1750|
|  intelligence|      110|1751|
|       lorenzo|      110|1752|
|    misfortune|      110|1753|
|        motion|      110|1754|
|      persuade|      110|1755|
|        powers|      110|1756|
|      sentence|      110|1757|
|         sighs|      110|1758|
|         smith|      110|1759|
|          song|      110|1760|
|        stones|      110|1761|
|        winter|      110|1762|
|        abroad|      109|1763|
|      baptista|      109|1764|
|      blessing|      109|1765|
|         bones|      109|1766|
|         brain|      109|1767|
|      complete|      109|1768|
|        defend|      109|1769|
|        double|      109|1770|
|         ghost|      109|1771|
|           hit|      109|1772|
|     katharine|      109|1773|
|      likewise|      109|1774|
|       macduff|      109|1775|
|       mention|      109|1776|
|           odd|      109|1777|
|      opposite|      109|1778|
|       picture|      109|1779|
|         poins|      109|1780|
|        proved|      109|1781|
|         skill|      109|1782|
|        sought|      109|1783|
|         start|      109|1784|
|         troth|      109|1785|
|          bare|      108|1786|
|   comfortable|      108|1787|
|        dapple|      108|1788|
|          ends|      108|1789|
|       gallant|      108|1790|
|      goodness|      108|1791|
|         grove|      108|1792|
|      laughing|      108|1793|
|       prepare|      108|1794|
|     questions|      108|1795|
|         river|      108|1796|
|          tent|      108|1797|
|       tongues|      108|1798|
|       tonight|      108|1799|
|      darkness|      107|1800|
|    discovered|      107|1801|
|           doe|      107|1802|
|         evans|      107|1803|
|     influence|      107|1804|
|          kate|      107|1805|
|       laertes|      107|1806|
|          plan|      107|1807|
|          rare|      107|1808|
|          tone|      107|1809|
|         turns|      107|1810|
|         tutor|      107|1811|
|          bore|      106|1812|
|   consequence|      106|1813|
|       drawing|      106|1814|
|       eternal|      106|1815|
|       fairies|      106|1816|
|       fellows|      106|1817|
|        forced|      106|1818|
|          luck|      106|1819|
|     possessed|      106|1820|
|         regan|      106|1821|
|      required|      106|1822|
|      roderigo|      106|1823|
|       success|      106|1824|
|         cheer|      105|1825|
|    conclusion|      105|1826|
|      dorothea|      105|1827|
|    expression|      105|1828|
|      finished|      105|1829|
|         grown|      105|1830|
|          hung|      105|1831|
|     ignorance|      105|1832|
|        listen|      105|1833|
|      mischief|      105|1834|
|       shylock|      105|1835|
|         stick|      105|1836|
|        terror|      105|1837|
|     trademark|      105|1838|
|         aloud|      104|1839|
|        cloten|      104|1840|
|        coward|      104|1841|
|        crying|      104|1842|
|       heights|      104|1843|
|         hoped|      104|1844|
|          moth|      104|1845|
|        pieces|      104|1846|
|       plainly|      104|1847|
|        poison|      104|1848|
|       quality|      104|1849|
|         shore|      104|1850|
|      shouldst|      104|1851|
|       venture|      104|1852|
|      charmian|      103|1853|
|      cominius|      103|1854|
|     direction|      103|1855|
|        fallen|      103|1856|
|     greatness|      103|1857|
|     intention|      103|1858|
|        keeper|      103|1859|
|         ladys|      103|1860|
|    punishment|      103|1861|
|         reads|      103|1862|
|       running|      103|1863|
|        swords|      103|1864|
|        taught|      103|1865|
|         thief|      103|1866|
|       treason|      103|1867|
|     vengeance|      103|1868|
|  westmoreland|      103|1869|
|           bit|      102|1870|
|      congress|      102|1871|
|       dauphin|      102|1872|
|         empty|      102|1873|
|     enjoyment|      102|1874|
|         faint|      102|1875|
|         keeps|      102|1876|
|        lovely|      102|1877|
|        marina|      102|1878|
|         marks|      102|1879|
|        orders|      102|1880|
|        relief|      102|1881|
|          rude|      102|1882|
|       smiling|      102|1883|
|         steps|      102|1884|
|       streets|      102|1885|
|      terrible|      102|1886|
|      argument|      101|1887|
|       arrival|      101|1888|
|         begun|      101|1889|
|         boyet|      101|1890|
|        brings|      101|1891|
|       cunning|      101|1892|
|         eager|      101|1893|
|    engagement|      101|1894|
|        fairly|      101|1895|
|          gift|      101|1896|
|       hanging|      101|1897|
|     including|      101|1898|
|          knee|      101|1899|
|         pause|      101|1900|
|       pisanio|      101|1901|
|          quit|      101|1902|
|         sings|      101|1903|
|      somewhat|      101|1904|
|        wrongs|      101|1905|
|         wrote|      101|1906|
|    admiration|      100|1907|
|      attached|      100|1908|
|         chain|      100|1909|
|       covered|      100|1910|
|        custom|      100|1911|
|         drunk|      100|1912|
|          envy|      100|1913|
|       equally|      100|1914|
|     generally|      100|1915|
|           hat|      100|1916|
|         knock|      100|1917|
|      listened|      100|1918|
|         month|      100|1919|
|      position|      100|1920|
|        refund|      100|1921|
|      tomorrow|      100|1922|
|      trumpets|      100|1923|
|        waited|      100|1924|
|        wolsey|      100|1925|
|          camp|       99|1926|
|        depart|       99|1927|
|        direct|       99|1928|
|      entrance|       99|1929|
|         giant|       99|1930|
|      lysander|       99|1931|
|         minds|       99|1932|
|        obtain|       99|1933|
|       passage|       99|1934|
|     proceeded|       99|1935|
|           sum|       99|1936|
|      treasure|       99|1937|
|        wopsle|       99|1938|
|    yourselves|       99|1939|
|     confusion|       98|1940|
|       escalus|       98|1941|
|      gratiano|       98|1942|
|          hall|       98|1943|
|          mock|       98|1944|
|         nails|       98|1945|
|        parted|       98|1946|
|         steal|       98|1947|
|      superior|       98|1948|
|         tells|       98|1949|
|         trial|       98|1950|
|       trumpet|       98|1951|
|         utter|       98|1952|
|       address|       97|1953|
|          cade|       97|1954|
|      cheerful|       97|1955|
|    distressed|       97|1956|
|         event|       97|1957|
|       falling|       97|1958|
|        forest|       97|1959|
|         fully|       97|1960|
|        hermia|       97|1961|
|        highly|       97|1962|
|        lawful|       97|1963|
|         peter|       97|1964|
|     presented|       97|1965|
|    reasonable|       97|1966|
|          ride|       97|1967|
|          slow|       97|1968|
|         swore|       97|1969|
|         aaron|       96|1970|
|       assured|       96|1971|
|        beheld|       96|1972|
|          calm|       96|1973|
|         cloak|       96|1974|
|       edwards|       96|1975|
|        grumio|       96|1976|
|       iachimo|       96|1977|
|    instrument|       96|1978|
|      prepared|       96|1979|
|        robert|       96|1980|
|          rule|       96|1981|
|          sees|       96|1982|
|        slight|       96|1983|
|         tired|       96|1984|
|       touched|       96|1985|
|         tower|       96|1986|
|          veil|       96|1987|
|        vessel|       96|1988|
|           vow|       96|1989|
|        bestow|       95|1990|
|          brow|       95|1991|
|        clouds|       95|1992|
|        damsel|       95|1993|
|         ended|       95|1994|
|           fat|       95|1995|
|        forbid|       95|1996|
|         heels|       95|1997|
|        holmes|       95|1998|
|       honesty|       95|1999|
|           leg|       95|2000|
|       parents|       95|2001|
|      richmond|       95|2002|
|      sensible|       95|2003|
|          sirs|       95|2004|
|          whos|       95|2005|
|     agamemnon|       94|2006|
|         brook|       94|2007|
|    companions|       94|2008|
|    delightful|       94|2009|
|         drive|       94|2010|
|        flight|       94|2011|
|        goodly|       94|2012|
|        hubert|       94|2013|
|     listening|       94|2014|
|        malice|       94|2015|
|     necessity|       94|2016|
|       ordered|       94|2017|
|        priest|       94|2018|
|    reputation|       94|2019|
|        served|       94|2020|
|      sometime|       94|2021|
|        spread|       94|2022|
|      stronger|       94|2023|
|       violent|       94|2024|
|          wast|       94|2025|
|          wore|       94|2026|
|       wounded|       94|2027|
|         wrath|       94|2028|
|     aguecheek|       93|2029|
|    attachment|       93|2030|
|      aufidius|       93|2031|
|          blue|       93|2032|
|     constable|       93|2033|
|     departure|       93|2034|
|     desperate|       93|2035|
|         dozen|       93|2036|
|        gremio|       93|2037|
|       growing|       93|2038|
|        houses|       93|2039|
|         lines|       93|2040|
|          meat|       93|2041|
|       painted|       93|2042|
|          papa|       93|2043|
|         percy|       93|2044|
|         rogue|       93|2045|
|      rosaline|       93|2046|
|       senator|       93|2047|
|       shortly|       93|2048|
|       showing|       93|2049|
|          tall|       93|2050|
|        trying|       93|2051|
|   unfortunate|       93|2052|
|      watching|       93|2053|
|        aeneas|       92|2054|
|      carrying|       92|2055|
|       desired|       92|2056|
|        flower|       92|2057|
|         grows|       92|2058|
|      innocent|       92|2059|
|        lately|       92|2060|
|     mountains|       92|2061|
|        secure|       92|2062|
|        senora|       92|2063|
|      sleeping|       92|2064|
|         smell|       92|2065|
|          sore|       92|2066|
|         steel|       92|2067|
|        teresa|       92|2068|
|          tied|       92|2069|
|        venice|       92|2070|
|         wench|       92|2071|
|       whereof|       92|2072|
|      worships|       92|2073|
|        accept|       91|2074|
|       adriana|       91|2075|
|         ariel|       91|2076|
|         aught|       91|2077|
|           bow|       91|2078|
|          busy|       91|2079|
|    completely|       91|2080|
|       dearest|       91|2081|
|     delighted|       91|2082|
|        devils|       91|2083|
|       dignity|       91|2084|
|        divine|       91|2085|
|        gained|       91|2086|
|       leading|       91|2087|
|        points|       91|2088|
|        safely|       91|2089|
|       seeming|       91|2090|
|       singing|       91|2091|
|       special|       91|2092|
|         thick|       91|2093|
|    touchstone|       91|2094|
|         train|       91|2095|
|       unknown|       91|2096|
|    affections|       90|2097|
|    archbishop|       90|2098|
|        begins|       90|2099|
|        candle|       90|2100|
|         cease|       90|2101|
|         cloth|       90|2102|
|     delivered|       90|2103|
|      discover|       90|2104|
|       dropped|       90|2105|
|    experience|       90|2106|
|         floor|       90|2107|
|     forgotten|       90|2108|
|         fruit|       90|2109|
|        grange|       90|2110|
|       greatly|       90|2111|
|          hill|       90|2112|
|      intended|       90|2113|
|         magic|       90|2114|
|       modesty|       90|2115|
|     qualities|       90|2116|
|      randalls|       90|2117|
|        settle|       90|2118|
|          snow|       90|2119|
|      stephano|       90|2120|
|         swift|       90|2121|
|          amen|       89|2122|
|        barton|       89|2123|
|          bawd|       89|2124|
|      cardenio|       89|2125|
|         civil|       89|2126|
|     committed|       89|2127|
|      fluellen|       89|2128|
|      friendly|       89|2129|
|        higher|       89|2130|
|            lo|       89|2131|
|     monstrous|       89|2132|
|        nearer|       89|2133|
|       ophelia|       89|2134|
|       remains|       89|2135|
|        reward|       89|2136|
|          shed|       89|2137|
|           sky|       89|2138|
|     surprised|       89|2139|
|        tamora|       89|2140|
|        thrust|       89|2141|
|          tide|       89|2142|
|        utmost|       89|2143|
|      addition|       88|2144|
|          aged|       88|2145|
|           box|       88|2146|
|        closed|       88|2147|
|          dogs|       88|2148|
|         ellen|       88|2149|
|        estate|       88|2150|
|        height|       88|2151|
|           lad|       88|2152|
|         lewis|       88|2153|
|         lower|       88|2154|
|         miles|       88|2155|
|      occurred|       88|2156|
|     suffering|       88|2157|
|       victory|       88|2158|
|       windows|       88|2159|
|     amazement|       87|2160|
|    assistance|       87|2161|
|      burgundy|       87|2162|
|         coach|       87|2163|
|    compassion|       87|2164|
|      diomedes|       87|2165|
|           foe|       87|2166|
|        formed|       87|2167|
|        fought|       87|2168|
|      harriets|       87|2169|
|   imagination|       87|2170|
|        jaques|       87|2171|
|       jealous|       87|2172|
|     middleton|       87|2173|
|       monster|       87|2174|
|         value|       87|2175|
|        weight|       87|2176|
|        asking|       86|2177|
|    associated|       86|2178|
|        athens|       86|2179|
|         blush|       86|2180|
|       caesars|       86|2181|
|       colours|       86|2182|
|    complexion|       86|2183|
+--------------+---------+----+

Common words
+------------------+---------+-----+
|              Word|Frequency| Rank|
+------------------+---------+-----+
|           bluster|        2|20735|
|         blustered|        2|20736|
|        blusterous|        2|20737|
|           bo-peep|        2|20738|
|          boarding|        2|20739|
|    boarding-house|        2|20740|
|   boarding-school|        2|20741|
|        boars-head|        2|20742|
|        boat-cloak|        2|20743|
|             boath|        2|20744|
|           bobtail|        2|20745|
|         bodements|        2|20746|
|          bodiless|        2|20747|
|          bohemias|        2|20748|
|           bolster|        2|20749|
|           bolters|        2|20750|
|           bombard|        2|20751|
|           bombast|        2|20752|
|            bombay|        2|20753|
|         bone-ache|        2|20754|
|          bonelace|        2|20755|
|           bonjour|        2|20756|
|          bonniest|        2|20757|
|             bonos|        2|20758|
|             bonum|        2|20759|
|          book-men|        2|20760|
|             boors|        2|20761|
|            boring|        2|20762|
|           borough|        2|20763|
|          borrower|        2|20764|
|            bosome|        2|20765|
|            botany|        2|20766|
|             botch|        2|20767|
|          botchers|        2|20768|
|            bothom|        2|20769|
|        bottle-ale|        2|20770|
|           bottled|        2|20771|
|        bouciqualt|        2|20772|
|           bounced|        2|20773|
|          boundeth|        2|20774|
|         bourchier|        2|20775|
|             bouts|        2|20776|
|           bow-wow|        2|20777|
|           bowling|        2|20778|
|          bowsprit|        2|20779|
|             boxer|        2|20780|
|           brabble|        2|20781|
|          brabbler|        2|20782|
|            braces|        2|20783|
|             braid|        2|20784|
|         branching|        2|20785|
|         brand-new|        2|20786|
|       brass-bound|        2|20787|
|            brawns|        2|20788|
|            brawny|        2|20789|
|             brazd|        2|20790|
|           brazier|        2|20791|
|          breaches|        2|20792|
|           breaker|        2|20793|
|   breakfast-table|        2|20794|
|           breakst|        2|20795|
|          breasted|        2|20796|
|         breatheth|        2|20797|
|    breathing-time|        2|20798|
|        breathings|        2|20799|
|      breathlessly|        2|20800|
|          breeders|        2|20801|
|          breedeth|        2|20802|
|           breezes|        2|20803|
|         bretheren|        2|20804|
|            brewed|        2|20805|
|            brewer|        2|20806|
|          briareus|        2|20807|
|        bricklayer|        2|20808|
|            bricks|        2|20809|
|         bride-bed|        2|20810|
|      bridegroomes|        2|20811|
|       bridgenorth|        2|20812|
|           brigham|        2|20813|
|       brightening|        2|20814|
|          brindled|        2|20815|
|          bringeth|        2|20816|
|         britaines|        2|20817|
|          britains|        2|20818|
|         britannia|        2|20819|
|           broachd|        2|20820|
|          broaches|        2|20821|
|     broad-brimmed|        2|20822|
|         broadened|        2|20823|
|          broiling|        2|20824|
|            brokes|        2|20825|
|            bronte|        2|20826|
|          brooches|        2|20827|
|             broth|        2|20828|
|      brotherhoods|        2|20829|
|      brown-backed|        2|20830|
|            browne|        2|20831|
|             bruce|        2|20832|
|          brunello|        2|20833|
|             brunt|        2|20834|
|            brushd|        2|20835|
|         brusquely|        2|20836|
|          brutally|        2|20837|
|        bucephalus|        2|20838|
|             bucks|        2|20839|
|            budded|        2|20840|
|           budging|        2|20841|
|         buffaloes|        2|20842|
|            bugles|        2|20843|
|             bulbs|        2|20844|
|           bulging|        2|20845|
|           bullies|        2|20846|
|           bumping|        2|20847|
|           bumpkin|        2|20848|
|           bunting|        2|20849|
|           buoyant|        2|20850|
|             buoys|        2|20851|
|         burdening|        2|20852|
|          burghers|        2|20853|
|      burial-place|        2|20854|
|             burne|        2|20855|
|              burr|        2|20856|
|            burton|        2|20857|
|           busiest|        2|20858|
|     business-like|        2|20859|
|              buss|        2|20860|
|          busybody|        2|20861|
|        butcheries|        2|20862|
|        butt-shaft|        2|20863|
|       button-hole|        2|20864|
|             buyer|        2|20865|
|               buz|        2|20866|
|           by-gone|        2|20867|
|           by-ways|        2|20868|
|            byways|        2|20869|
|        caballeros|        2|20870|
|             cabby|        2|20871|
|          cackling|        2|20872|
|          cackneys|        2|20873|
|             cades|        2|20874|
|             cadiz|        2|20875|
|         caesarion|        2|20876|
|             cains|        2|20877|
|        california|        2|20878|
|          callings|        2|20879|
|             calmd|        2|20880|
|       calphurnias|        2|20881|
|        calumniate|        2|20882|
|         calumnies|        2|20883|
|            calves|        2|20884|
|           cambria|        2|20885|
|          camillos|        2|20886|
|            camlet|        2|20887|
|           canakin|        2|20888|
|             canal|        2|20889|
|          canaries|        2|20890|
|         cancelled|        2|20891|
|             candy|        2|20892|
|         cannoneer|        2|20893|
|            cannut|        2|20894|
|         canonized|        2|20895|
|          canopies|        2|20896|
|            canter|        2|20897|
|           cantera|        2|20898|
|       canterburys|        2|20899|
|    canvas-covered|        2|20900|
|        canvassing|        2|20901|
|      capabilities|        2|20902|
|        capability|        2|20903|
|            capels|        2|20904|
|             capet|        2|20905|
|       capitalized|        2|20906|
|         capitally|        2|20907|
|        capitulate|        2|20908|
|       captainship|        2|20909|
|         capturing|        2|20910|
|          caracuel|        2|20911|
|             carat|        2|20912|
|          carcanet|        2|20913|
|           carcase|        2|20914|
|         carcasses|        2|20915|
|      card-parties|        2|20916|
|       card-tables|        2|20917|
|          cardecue|        2|20918|
|       carefulness|        2|20919|
|            caress|        2|20920|
|          caressed|        2|20921|
|             caret|        2|20922|
|             carla|        2|20923|
|         carnation|        2|20924|
|             carol|        2|20925|
|           carouse|        2|20926|
|         carousing|        2|20927|
|          carrions|        2|20928|
|        carry-tale|        2|20929|
|            carson|        2|20930|
|            carted|        2|20931|
|         carterets|        2|20932|
|        carthusian|        2|20933|
|           carvers|        2|20934|
|              casa|        2|20935|
|             cased|        2|20936|
|          cash-box|        2|20937|
|           cashier|        2|20938|
|        cassandras|        2|20939|
|            castor|        2|20940|
|        casualties|        2|20941|
|           cataian|        2|20942|
|           catalan|        2|20943|
|           caterer|        2|20944|
|      caterwauling|        2|20945|
|            cathay|        2|20946|
|          caucasus|        2|20947|
|         cauldrons|        2|20948|
|            causer|        2|20949|
|         cautelous|        2|20950|
|         cautioned|        2|20951|
|           cavalry|        2|20952|
|           caviare|        2|20953|
|         cavilling|        2|20954|
|            cavity|        2|20955|
|             cdrom|        2|20956|
|             cells|        2|20957|
|            censer|        2|20958|
|          censurer|        2|20959|
|          centaurs|        2|20960|
|      centre-piece|        2|20961|
|     ceremoniously|        2|20962|
|         cessation|        2|20963|
|             chafd|        2|20964|
|        chair-back|        2|20965|
|            chaire|        2|20966|
|           chalice|        2|20967|
|       challengers|        2|20968|
|      chambermaids|        2|20969|
|         champaign|        2|20970|
|         chandlers|        2|20971|
|       chanticleer|        2|20972|
|          chaperon|        2|20973|
|          chapless|        2|20974|
|           chaplet|        2|20975|
|        charactery|        2|20976|
|           charger|        2|20977|
|        charitably|        2|20978|
|        charlemain|        2|20979|
|      charpentiers|        2|20980|
|         chartreux|        2|20981|
|            charts|        2|20982|
|             chary|        2|20983|
|          chastest|        2|20984|
|         chastitys|        2|20985|
|           chatted|        2|20986|
|         chattring|        2|20987|
|           cheapen|        2|20988|
|           cheaper|        2|20989|
|          cheapest|        2|20990|
|          cheaters|        2|20991|
|            cheeke|        2|20992|
|       cheerfuller|        2|20993|
|          cheerily|        2|20994|
|           chemist|        2|20995|
|              cher|        2|20996|
|          cherishd|        2|20997|
|            cherub|        2|20998|
|         chestnuts|        2|20999|
|            cheval|        2|21000|
|         chevalier|        2|21001|
|          cheveril|        2|21002|
|            chewed|        2|21003|
|          childbed|        2|21004|
|        childhoods|        2|21005|
|           chilled|        2|21006|
|            chills|        2|21007|
|             chime|        2|21008|
|            chimed|        2|21009|
|            chimes|        2|21010|
|    chimney-corner|        2|21011|
|  chimney-sweepers|        2|21012|
|             chine|        2|21013|
|              chit|        2|21014|
|          chitrini|        2|21015|
|  chivalry-romance|        2|21016|
|          choicely|        2|21017|
|             chokd|        2|21018|
|        chop-house|        2|21019|
|          chopping|        2|21020|
|         christina|        2|21021|
|      christophero|        2|21022|
|           christs|        2|21023|
|           chuckle|        2|21024|
|          chuckled|        2|21025|
|       churchyards|        2|21026|
|          churning|        2|21027|
|            cianis|        2|21028|
|        ciceronian|        2|21029|
|            cigars|        2|21030|
|      cinque-ports|        2|21031|
|        cinquepace|        2|21032|
|             circe|        2|21033|
|           circlet|        2|21034|
|          circling|        2|21035|
|        circuitous|        2|21036|
|          circular|        2|21037|
|     circumvention|        2|21038|
|            circus|        2|21039|
|          cisterns|        2|21040|
|             cites|        2|21041|
|            citron|        2|21042|
|            ciudad|        2|21043|
|           clamber|        2|21044|
|           clamors|        2|21045|
|             clang|        2|21046|
|   clapper-de-claw|        2|21047|
|         clarified|        2|21048|
|            clarke|        2|21049|
|             clash|        2|21050|
|           classed|        2|21051|
|         clattered|        2|21052|
|        clavilenos|        2|21053|
|          cleansed|        2|21054|
|            cleare|        2|21055|
|           cleaves|        2|21056|
|            clefts|        2|21057|
|           cleitus|        2|21058|
|           clement|        2|21059|
|         clenching|        2|21060|
|        clergymans|        2|21061|
|          climates|        2|21062|
|            climax|        2|21063|
|            climbs|        2|21064|
|          clinking|        2|21065|
|            clippd|        2|21066|
|         cloisters|        2|21067|
|       close-stool|        2|21068|
|         closeness|        2|21069|
|         clothiers|        2|21070|
|          clotpoll|        2|21071|
|         cloudless|        2|21072|
|           clouted|        2|21073|
|           clowdes|        2|21074|
|            clowne|        2|21075|
|            clumps|        2|21076|
|        clustering|        2|21077|
|           clyster|        2|21078|
|      coach-window|        2|21079|
|       coachmakers|        2|21080|
|         coal-dust|        2|21081|
|           coarser|        2|21082|
|       coast-guard|        2|21083|
|          coasting|        2|21084|
|       coat-sleeve|        2|21085|
|            coated|        2|21086|
|           coaxing|        2|21087|
|            cocked|        2|21088|
|           cocking|        2|21089|
|              code|        2|21090|
|              cods|        2|21091|
|             coeur|        2|21092|
|            cogent|        2|21093|
|              coif|        2|21094|
|             coign|        2|21095|
|           coinage|        2|21096|
|            coiner|        2|21097|
|           coining|        2|21098|
|               col|        2|21099|
|          colbrand|        2|21100|
|           colicky|        2|21101|
|          collated|        2|21102|
|        collateral|        2|21103|
|       collectedly|        2|21104|
|         collector|        2|21105|
|           collied|        2|21106|
|           collier|        2|21107|
|          collinss|        2|21108|
|            collop|        2|21109|
|         colonists|        2|21110|
|          colossal|        2|21111|
|          colossus|        2|21112|
|        colourless|        2|21113|
|            colted|        2|21114|
|        columbines|        2|21115|
|           columns|        2|21116|
|           combind|        2|21117|
|           combing|        2|21118|
|           comings|        2|21119|
|commander-in-chief|        2|21120|
|         commandst|        2|21121|
|             comme|        2|21122|
|       commercials|        2|21123|
|           comming|        2|21124|
|    commissionaire|        2|21125|
|        commixture|        2|21126|
|        commodious|        2|21127|
|        commonalty|        2|21128|
|        commotions|        2|21129|
|         communing|        2|21130|
|       communities|        2|21131|
|         compactly|        2|21132|
| companionableness|        2|21133|
|           compano|        2|21134|
|          companys|        2|21135|
|      compartments|        2|21136|
|         compasses|        2|21137|
|        compassing|        2|21138|
|          compeers|        2|21139|
|        compensate|        2|21140|
|           compete|        2|21141|
|           compile|        2|21142|
|        complacent|        2|21143|
|      complainings|        2|21144|
|       complements|        2|21145|
|         completes|        2|21146|
|     complimenting|        2|21147|
|           comport|        2|21148|
|          compress|        2|21149|
|        comprising|        2|21150|
|        compulsive|        2|21151|
|          computed|        2|21152|
|      concatenated|        2|21153|
|          conceald|        2|21154|
|          conceded|        2|21155|
|          conceivd|        2|21156|
|     concentrating|        2|21157|
|     concentration|        2|21158|
|         concernes|        2|21159|
|       concernings|        2|21160|
|          concerts|        2|21161|
|             conch|        2|21162|
|      conciliation|        2|21163|
|       conciseness|        2|21164|
|          conclave|        2|21165|
|      conclusively|        2|21166|
|         concocted|        2|21167|
|        concocters|        2|21168|
|       concoctions|        2|21169|
|          concrete|        2|21170|
|     condescending|        2|21171|
|           condign|        2|21172|
|     conditionally|        2|21173|
|         condoling|        2|21174|
|        condonment|        2|21175|
|          conduces|        2|21176|
|        conductors|        2|21177|
|        confessors|        2|21178|
|           confest|        2|21179|
|         confidant|        2|21180|
|        confidants|        2|21181|
|         confining|        2|21182|
|     confirmations|        2|21183|
|      confirmatory|        2|21184|
|          confirme|        2|21185|
|     conflagration|        2|21186|
|       conflicting|        2|21187|
|        confluence|        2|21188|
|       conformable|        2|21189|
|         conformed|        2|21190|
|         confusing|        2|21191|
|          confutes|        2|21192|
|            conger|        2|21193|
|    congratulatory|        2|21194|
|         congruent|        2|21195|
|            conies|        2|21196|
|          conjoind|        2|21197|
|        conjointly|        2|21198|
|          conjugal|        2|21199|
|       conjunctive|        2|21200|
|           conjurd|        2|21201|
|         conjurers|        2|21202|
|        connivance|        2|21203|
|       connoisseur|        2|21204|
|       consciously|        2|21205|
|      conservatory|        2|21206|
|        consonancy|        2|21207|
|          consorts|        2|21208|
|     conspicuously|        2|21209|
|       constantine|        2|21210|
|     constellation|        2|21211|
|       constituted|        2|21212|
|  constitutionally|        2|21213|
|           consumd|        2|21214|
|          contemnd|        2|21215|
|        continency|        2|21216|
|        continuate|        2|21217|
|    contradictions|        2|21218|
|         contrairy|        2|21219|
|     contrarieties|        2|21220|
|       contrariety|        2|21221|
|       contrarious|        2|21222|
|        contravene|        2|21223|
|        controller|        2|21224|
|          controls|        2|21225|
|     convalescence|        2|21226|
|      convalescent|        2|21227|
|       conveniency|        2|21228|
|    conversational|        2|21229|
|        convertite|        2|21230|
|       conveyances|        2|21231|
|       convocation|        2|21232|
|         convulsed|        2|21233|
|           conwict|        2|21234|
|     cony-catching|        2|21235|
|             coole|        2|21236|
|              copd|        2|21237|
|        copenhagen|        2|21238|
|             copst|        2|21239|
|        copulation|        2|21240|
|         copy-book|        2|21241|
|           coranto|        2|21242|
|             corde|        2|21243|
|            corded|        2|21244|
|          cornelia|        2|21245|
|           cornish|        2|21246|
|         cornwalls|        2|21247|
|         corporate|        2|21248|
|           corpses|        2|21249|
|            corpus|        2|21250|
|       correctness|        2|21251|
|          corrects|        2|21252|
|       corresponds|        2|21253|
|        corrigible|        2|21254|
|      corroborated|        2|21255|
|     corroborating|        2|21256|
|         corrosive|        2|21257|
|          corrupts|        2|21258|
|          corsairs|        2|21259|
|            corses|        2|21260|
|           corslet|        2|21261|
|        cortadillo|        2|21262|
|             cosin|        2|21263|
|         cosmetics|        2|21264|
|      cosmopolitan|        2|21265|
|           costing|        2|21266|
